fact_id,source_id,publisher,doc_type,species,substance,scientific_name,toxic_part,threshold_type,dose,unit,max_value,basis,life_stage,feeding_level,triage_level,effect,signs,onset,escalation_conditions,quote,locator,accessed_at,citation,extracted_by,note
F-019-045,S-019,ASPCA,toxicity_plant,dog,글라디올러스,Gladiolus species,,,,,,,,,,,,,,,독성 식물 목록 (Toxic to Dogs) — Gladiola 항목 (스냅샷 337행),2026-07-31,,ohb,원문 과명 Iridaceae.
F-019-046,S-019,ASPCA,toxicity_plant,dog,붓꽃(아이리스),Iris species,,,,,,,,,,,,,,,독성 식물 목록 (Toxic to Dogs) — Iris 항목 (스냅샷 419행),2026-07-31,,ohb,"원문 과명 Iridaceae. 같은 학명이 'Flag'(299행)로, 근연종 Iris spuria 가 'Butterfly Iris'(131행)로 실려 있다. 원문 이명에 'Snake Lily'가 있어 Lily 질의에도 걸린다 — 진성 백합이 아니다."
F-019-047,S-019,ASPCA,toxicity_plant,dog,크리스마스 로즈(헬레보루스),Helleborus niger,,,,,,,,,,,,,,,독성 식물 목록 (Toxic to Dogs) — Christmas Rose 항목 (스냅샷 175행),2026-07-31,,ohb,원문 과명 Ranunculaceae. 같은 학명이 Easter Rose(251행)·Hellebore(375행)·Lenten Rose(473행)로 세 번 더 실려 있어 한 행으로 묶었다.
F-019-048,S-019,ASPCA,toxicity_plant,dog,겨우살이(미국 겨우살이),Phoradendron flavescens,,,,,,,,,,,,,,,"독성 식물 목록 (Toxic to Dogs) — Mistletoe ""American"" 항목 (스냅샷 529행)",2026-07-31,,ohb,원문 과명 Viscaceae. 원문 표제어에 큰따옴표가 들어 있어 그대로 옮겼다. 유럽종 겨우살이(Viscum album)는 원문에 없다.
F-019-049,S-019,ASPCA,toxicity_plant,dog,호랑가시나무(미국 홀리),Ilex opaca,,,,,,,,,,,,,,,독성 식물 목록 (Toxic to Dogs) — American Holly 항목 (스냅샷 35행),2026-07-31,,ohb,"원문 과명 Aquifoliaceae. 같은 학명이 Holly(381행)·Inkberry(417행)·Oregon Holly(579행)로 세 번 더, 근연종 Ilex aquifolium 이 English Holly(263행)·European Holly(275행)로 실려 있다."
F-019-050,S-019,ASPCA,toxicity_plant,dog,진달래·철쭉류(로도덴드론),Rhododendron spp,,,,,,,,,,,,,,,독성 식물 목록 (Toxic to Dogs) — Rhododendron 항목 (스냅샷 667행),2026-07-31,,ohb,원문 과명 Ericaceae. 같은 학명이 Azalea(63행)·Rosebay(681행)로 두 번 더 실려 있어 한 행으로 묶었다.
F-019-051,S-019,ASPCA,toxicity_plant,dog,협죽도,Nerium oleander,,,,,,,,,,,,,,,독성 식물 목록 (Toxic to Dogs) — Oleander 항목 (스냅샷 571행),2026-07-31,,ohb,"원문 과명 Apocynaceae. 원문 이명은 'Rose-Bay'로, 진달래속의 Rosebay(681행)와 이름이 겹친다 — 학명으로 구분할 것."
F-019-052,S-019,ASPCA,toxicity_plant,dog,주목(일본주목),Taxus sp.,,,,,,,,,,,,,,,독성 식물 목록 (Toxic to Dogs) — Japanese Yew 항목 (스냅샷 429행),2026-07-31,,ohb,원문 과명 Taxaceae. 원문 학명 표기가 'Taxus sp.' 로 종을 특정하지 않는다 — 그대로 옮겼다. 고양이 목록 S-008 의 주목 행(F-008-052)과 같은 학명이라 병합 시 대조가 된다. 서양주목(Taxus baccata)은 F-019-053 으로 따로 두었다.
F-019-053,S-019,ASPCA,toxicity_plant,dog,서양주목,Taxus baccata,,,,,,,,,,,,,,,독성 식물 목록 (Toxic to Dogs) — English Yew 항목 (스냅샷 267행),2026-07-31,,ohb,"★ 원문 과명 Taxaceae. 이전 15행 판의 F-019-013 이 이 항목이었다 — 학명이 F-019-052(Taxus sp.)와 달라 행을 유지했다. 원문에 American Yew(Taxus canadensus, 39행)·Pacific Yew(Taxus brevifolia, 583행)도 있으나 대표 두 행만 만들었다(D-34). 원문이 English Yew 의 이명에 'Japanese Yew'를 넣어 두어 이름만으로는 F-019-052 와 구분되지 않는다."
F-019-054,S-019,ASPCA,toxicity_plant,dog,디기탈리스(폭스글로브),Digitalis purpurea,,,,,,,,,,,,,,,독성 식물 목록 (Toxic to Dogs) — Foxglove 항목 (스냅샷 309행),2026-07-31,,ohb,원문 과명이 'Scrophalariaceae'로 적혀 있다 — 통상 표기 Scrophulariaceae 의 오식으로 보이나 고치지 않았다(고양이 목록 S-008 도 같은 오식).
F-019-055,S-019,ASPCA,toxicity_plant,dog,수국(미국수국),Hydrangea arborescens,,,,,,,,,,,,,,,독성 식물 목록 (Toxic to Dogs) — Hydrangea 항목 (스냅샷 399행),2026-07-31,,ohb,원문 과명 Hydrangeaceae. 같은 학명이 Hills of Snow(379행)·Hortensia(391행)·Seven Bark(701행)로 세 번 더 실려 있어 한 행으로 묶었다.
F-019-056,S-019,ASPCA,toxicity_plant,dog,콜키쿰(가을크로커스),Colchicum autumnale,,,,,,,,,,,,,,,독성 식물 목록 (Toxic to Dogs) — Autumn Crocus 항목 (스냅샷 61행),2026-07-31,,ohb,원문 과명 Liliaceae(현행 분류는 Colchicaceae) — 원문 그대로. 같은 학명이 'Meadow Saffron'(515행)으로 한 번 더 실려 있다.
F-019-057,S-019,ASPCA,toxicity_plant,dog,피마자(아주까리),Ricinus communis,,,,,,,,,,,,,,,독성 식물 목록 (Toxic to Dogs) — Castor Bean Plant 항목 (스냅샷 153행),2026-07-31,,ohb,"★ 같은 학명이 African Wonder Tree(23행, 과명 칸이 통째로 비어 있다)·Mole Bean Plant(533행, 과명 'Euphobiaceae' — Euphorbiaceae 오식)로 두 번 더 실려 있고 세 항목의 과명 표기가 **원문 안에서 제각각이다**. 이 행은 정식 표기인 153행(Euphorbiaceae)을 기준으로 삼았다."
F-019-058,S-019,ASPCA,toxicity_plant,dog,남천,Nandina domestica,,,,,,,,,,,,,,,독성 식물 목록 (Toxic to Dogs) — Heavenly Bamboo 항목 (스냅샷 373행),2026-07-31,,ohb,원문 과명 Berberidaceae. 같은 학명이 Nandina(553행)·Sacred Bamboo(687행)로 두 번 더 실려 있다.
F-019-059,S-019,ASPCA,toxicity_plant,dog,마취목(피어리스),Pieris japonica,,,,,,,,,,,,,,,독성 식물 목록 (Toxic to Dogs) — Andromeda Japonica 항목 (스냅샷 41행),2026-07-31,,ohb,"원문 과명 Ericaceae. 같은 학명이 'Lily-of-the-Valley Bush'(479행)·'Pieris'(615행)로 두 번 더 실려 있다. ★ 479행의 이름 때문에 은방울꽃(Convallaria majalis, F-019-008)과 혼동되기 쉬우나 **과가 전혀 다른 별개 식물**이다."
F-019-060,S-019,ASPCA,toxicity_plant,dog,나팔꽃,Ipomoea spp,,,,,,,,,,,,,,,독성 식물 목록 (Toxic to Dogs) — Morning Glory 항목 (스냅샷 535행),2026-07-31,,ohb,원문 과명 Convolvulaceae.
F-070-001,S-070,Frontiers in Veterinary Science,emergency,bird,구토 유도(최토),,,,,,,,,,,흡인성 폐렴 위험,,,,,General notes 절,2026-08-01,,ohb,원문은 조류에서 구토 유도를 권장하지 않는다고 명시(금기). 보호자 행동 지시가 아니라 임상 처치 원칙이므로 triage_level 은 비움.
F-070-002,S-070,Frontiers in Veterinary Science,emergency,bird,소낭 세척(crop lavage),,,,,,,,,,,,,섭취 후 1-3시간,,,General notes 절,2026-08-01,,ohb,최근 섭취(1-3시간) 시 마취·기관튜브 하에 온수/생리식염수로 소낭 세척. 유성·부식성 물질에는 시행하지 않는다. 수의사 시술이며 보호자 지시가 아니다.
F-070-003,S-070,Frontiers in Veterinary Science,emergency,bird,활성탄(흡착제),,,,,,,,,,,,,,,,General notes 절,2026-08-01,,ohb,독소 흡착제로 사용. ⚠️ 원문 General notes 절에 '1-3 g/kg body weight' 체중당 투여량 있음 — D-09 재검토 필요. 단 이것은 중독 임계치가 아니라 치료 용량이므로 dose 는 비움.
F-070-004,S-070,Frontiers in Veterinary Science,toxicity_food,bird,초콜릿(테오브로민·카페인),,,,,,,,,NEVER,,중추신경 자극|빈맥·부정맥|돌연사,안절부절|과다행동|심박수 증가|근육 진전|경련|구토|설사,,,,Chocolate / Methylxanthines 절,2026-08-01,,ohb,"메틸잔틴이 아데노신 수용체 길항 작용. 원문은 조류가 체구가 작고 대사율이 높아 '적은 양으로도 중증 징후'라고만 하고 수치를 주지 않음 — dose·threshold_type 공란. 보고된 조류 초콜릿 중독은 대부분 사망으로 종결(디펜히드라민 치료 후 4일 만에 완전 회복한 common mynah 1례 예외), kea 사망례 문서화."
F-070-005,S-070,Frontiers in Veterinary Science,toxicity_food,bird,커피(카페인),,,,,,,,,NEVER,,중추신경 자극|빈맥·부정맥,안절부절|과다행동|심박수 증가|근육 진전|경련,,,,Chocolate / Methylxanthines 절,2026-08-01,,ohb,원문은 초콜릿과 커피를 메틸잔틴으로 묶어 서술 — 커피 단독 증례·수치는 없음. 초콜릿 행(F-070-004)과 근거 문장이 같다.
F-070-006,S-070,Frontiers in Veterinary Science,toxicity_food,bird,아보카도(퍼신),Persea americana,잎|나무껍질|껍질|씨,,,,,,,NEVER,,폐·간 울혈|폐수종·피하부종|심낭·체강 삼출|심근 변성,호흡곤란|호흡수 증가|쇠약|침울|식욕부진|돌연사|구토|설사|복통,,,,Avocado (Persea americana) 절 · Table 2,2026-08-01,,ohb,앵무류(Psittaciformes)에서 보고. 독성 성분은 persin 으로 '추정(believed to be)' — 원문 표현 그대로 둠. 심근 변성은 타조에서 흔하다고 별도 기술. 원문은 섭취량과 개체 감수성에 따라 중증도가 달라진다고만 하고 수치 없음.
F-070-007,S-070,Frontiers in Veterinary Science,toxicity_food,bird,알코올(에탄올),,,,,,,,,NEVER,,중추신경 억제|젖산산증|저혈당|케톤산증|지방간,비행 장애|운동실조,,,,Alcohol (ethanol) 절,2026-08-01,,ohb,"GABA 증강·글루타메이트 억제로 CNS 억제. 야생 식과성 조류(waxwings)가 발효 과일로, 반려 앵무는 우발적 또는 고의 급여로 노출된다고 기술. 수치 없음."
F-070-008,S-070,Frontiers in Veterinary Science,toxicity_food,bird,식염(염화나트륨) — 고염 사료,,,,,,,,육계 병아리(broiler chicks),NEVER,,고나트륨혈증,중증 침울|무기력|운동실조|후궁반장|호흡곤란,,,,Sodium Chloride (NaCl) 절,2026-08-01,,ohb,"원문 Sodium Chloride 절에 '0.4-0.9% NaCl 사료'에서 발증, 어린 개체군 폐사율 최대 20% 라는 수치 있음 — 다만 이는 체중당 용량이 아니라 사료 내 농도다. 육계 병아리 자료이므로 반려 앵무에 그대로 적용하지 말 것. 특이 해독제 없음."
F-070-009,S-070,Frontiers in Veterinary Science,toxicity_food,bird,식염(염화나트륨) — 제설염 등 급성 노출,,,,,,,,집참새(house sparrows),NEVER,,급성 나트륨 중독·사망,기면|운동 협응 저하|비행 불능,노출 30분 후부터,,,Sodium Chloride (NaCl) 절,2026-08-01,,ohb,⚠️ 원문 Sodium Chloride 절에 '집참새에서 ≥1500 mg/kg 용량에서 노출 30분 후부터 사망' 이라는 체중당 수치 있음 — D-09 재검토 필요. 코퍼스 최초의 조류 체중당 중독 수치다. 다만 야생 집참새 대상이며 앵무류 자료가 아니다. 지침대로 dose 는 비움.
F-070-010,S-070,Frontiers in Veterinary Science,toxicity_food,bird,곰팡이 독소(마이코톡신),,,,,,,,,CAUTION,,간독성|신독성|신경독성|면역억제|내분비 교란,사료 섭취 감소|성장 저하|설사|면역억제|신경증상|번식 장애|돌연사,,,,Mycotoxins 절,2026-08-01,,ohb,"Aspergillus·Fusarium·Penicillium 오염 사료가 원인. ⚠️ 원문은 조류가 개·소·돼지·사람보다 아플라톡신에 더 민감하다고 명시 — 종간 외삽 시 주의. 특이 치료 없음, 글루코만난+유기 셀레늄 보충이 도움될 수 있다고만 기술."
F-070-011,S-070,Frontiers in Veterinary Science,toxicity_food,bird,요소(urea),,,,,,,,,,,신경독성|소화기 장애,침울|쇠약|지남력 상실|진전|경련|운동실조|구토|설사|식욕부진|체중 감소|호흡곤란,,,,Urea 절,2026-08-01,,ohb,육계 농장에서 흔하며 사료 불균형 또는 요소 비료 노출로 발생. 반려 앵무 사례 아님. 호흡곤란은 '고농도에서' 발생한다고만 기술 — 수치 없음. 대증·영양 치료.
F-070-012,S-070,Frontiers in Veterinary Science,toxicity_food,bird,비타민 D 과잉(hypervitaminosis D),,,,,,,,,CAUTION,,고칼슘혈증|연부조직 석회화|신석회증|내장통풍,,,,,Hypervitaminosis A and D 절,2026-08-01,,ohb,과잉 보충 또는 사료 불균형이 원인. 원문은 마코·회색앵무·왕관앵무가 더 감수성이 높다고 명시. 권장 상한 수치는 원문에 없음 — max_value 공란. doc_type 은 영양이지만 이번 배정 지시에 따라 toxicity_food 로 둠. 팀장 확인.
F-070-013,S-070,Frontiers in Veterinary Science,toxicity_food,bird,비타민 A 과잉(hypervitaminosis A),,,,,,,,,CAUTION,,골 병변|골이영양증,눈 부종·발적|결막염|피부 건조·균열|피부 진한 주황색 변색,,,,Hypervitaminosis A and D 절,2026-08-01,,ohb,과잉 보충 또는 비타민 A 가 많은 식품(예: 간) 급여가 원인. 수치 없음. doc_type 은 영양이지만 이번 배정 지시에 따라 toxicity_food 로 둠. 팀장 확인.
F-070-014,S-070,Frontiers in Veterinary Science,toxicity_plant,bird,크라운 베치,Coronilla varia,,,,,,,,,,,,,,,Toxic Plants 절 · Table 2,2026-08-01,,ohb,Table 2 에서 사랑앵무·왕관앵무·러브버드에 대해 임상(clinical) 보고로 분류 — 실험 노출이 아니라 실제 증례가 있는 항목이다. 구체 증상은 원문 표에 없음.
F-070-015,S-070,Frontiers in Veterinary Science,toxicity_plant,bird,로도덴드론(진달래속),Rhododendron spp.,,,,,,,,,,그레이아노톡신 중독|심장 독성,경련|운동실조|마비|혼수,,,,Toxic Plants 절 · Table 2,2026-08-01,,ohb,Ericaceae 과가 greyanotoxin 을 함유. Table 2 에서 사랑앵무는 실험(experimental) 노출 기록만 있음 — 자연 발생 증례 근거는 약하다.
F-070-016,S-070,Frontiers in Veterinary Science,toxicity_plant,bird,칼랑코에,Kalanchoe spp.,,,,,,,,,,,운동실조|침울|근육 진전|경련|마비|사망,,,,Toxic Plants 절,2026-08-01,,ohb,원문은 증상만 나열하고 종별 보고는 Table 2 에 없음. 수치 없음.
F-070-017,S-070,Frontiers in Veterinary Science,toxicity_plant,bird,협죽도(oleander),Nerium oleander,,,,,,,,,,심장 독성,,,,,Toxic Plants 절 · Table 2,2026-08-01,,ohb,Table 2 에서 사랑앵무·카나리아에 실험(experimental) 기록. 구체 증상 서술은 'cardiac toxicity' 뿐이다.
F-070-018,S-070,Frontiers in Veterinary Science,toxicity_plant,bird,주목(yew),Taxus media,,,,,,,,,,심장 독성,,,,,Toxic Plants 절 · Table 2,2026-08-01,,ohb,"Table 2 에서 꿩은 실험, 카나리아는 임상(clinical) 보고. 본문 학명은 Taxus media 로 표기되어 있어 원문 그대로 옮김(속 전체가 아님)."
F-070-019,S-070,Frontiers in Veterinary Science,toxicity_plant,bird,디기탈리스(폭스글러브),Digitalis purpurea,,,,,,,,,,심장 독성,,,,,Toxic Plants 절 · Table 2,2026-08-01,,ohb,Table 2 에서 카나리아 실험 기록. 앵무류 증례는 원문에 없음.
F-070-020,S-070,Frontiers in Veterinary Science,toxicity_plant,bird,포인세티아,Euphorbia pulcherrima,,,,,,,,,,,구토|설사,,,,Toxic Plants 절 · Table 2,2026-08-01,,ohb,원문은 소화기 증상(GI signs)만 기술. Table 2 에서 사랑앵무 실험 기록. 본문 앞부분 철자는 'Euphorbia pulcherima'(r 누락)로 되어 있어 표기 흔들림 있음 — 표준 철자로 적되 원문 오식을 여기 남긴다.
F-070-021,S-070,Frontiers in Veterinary Science,toxicity_plant,bird,은방울꽃(lily of the valley),,,,,,,,,,,,,,,,Table 2,2026-08-01,,ohb,Table 2 에서 비둘기에 임상+실험 양쪽 기록 — 표에서 근거가 가장 강한 항목 중 하나. 다만 앵무류가 아니라 비둘기 자료다. 증상 서술은 원문에 없음.
F-070-022,S-070,Frontiers in Veterinary Science,toxicity_plant,bird,디펜바키아,,,,,,,,,,,,,,,,Table 2,2026-08-01,,ohb,Table 2 에서 카나리아 실험 기록만 있음. 증상 서술 없음.
F-070-023,S-070,Frontiers in Veterinary Science,toxicity_plant,bird,필로덴드론,,,,,,,,,,,,,,,,Table 2,2026-08-01,,ohb,Table 2 에서 사랑앵무 실험 기록만 있음. 증상 서술 없음.
F-070-024,S-070,Frontiers in Veterinary Science,toxicity_plant,bird,아까시나무(black locust),,,,,,,,,,,,,,,,Table 2,2026-08-01,,ohb,Table 2 에서 사랑앵무 실험 기록만 있음. 증상 서술 없음.
F-070-025,S-070,Frontiers in Veterinary Science,toxicity_plant,bird,파슬리,,,,,,,,,,,,,,,,Table 2,2026-08-01,,ohb,"Table 2 에서 타조는 임상, 오리는 실험 기록. ⚠️ 파슬리는 다른 자료에서 급여 가능 채소로 다뤄질 수 있어 등급 충돌 위험이 있다 — 원문이 급여 가부를 말하지 않으므로 feeding_level 공란으로 두고 팀장 확인 요망."
F-070-026,S-070,Frontiers in Veterinary Science,toxicity_plant,bird,담쟁이덩굴(Virginia Creeper),,,,,,,,,,,,,,,,Table 2,2026-08-01,,ohb,Table 2 에서 사랑앵무 실험 기록만 있음. 증상 서술 없음.
F-070-027,S-070,Frontiers in Veterinary Science,toxicity_plant,bird,클레마티스,,,,,,,,,,,,,,,,Table 2,2026-08-01,,ohb,Table 2 에서 사랑앵무 실험 기록만 있음. 증상 서술 없음.
F-070-028,S-070,Frontiers in Veterinary Science,toxicity_plant,bird,루핀(lupine),,,,,,,,,,,,,,,,Table 2,2026-08-01,,ohb,Table 2 에서 카나리아 실험 기록만 있음. 증상 서술 없음.
F-070-029,S-070,Frontiers in Veterinary Science,toxicity_plant,bird,타닌 함유 식물,,,,,,,,,,,간독성,,,,,Toxic Plants 절,2026-08-01,,ohb,원문은 'tannic-acid plants: hepatotoxic' 한 줄만 기술하고 종을 특정하지 않음. 구체 식물명이 없어 substance 를 범주명으로 둠.
F-070-030,S-070,Frontiers in Veterinary Science,emergency,bird,납(Pb) 중독,,,,,,,,,,,위장관·신경·신장 손상|빈혈,토출|설사|식욕부진|쇠약|진전|경련|지남력 상실|다뇨|다음|탈수|암녹색 분변|혈색소뇨,,,,Heavy Metals 절,2026-08-01,,ohb,"가정에서는 금속 물체·케이지 도장 섭취, 야생에서는 납 탄환·낚시추가 주요 노출원. 맹금류에서는 wing drop(날개 처짐) 형태의 중증 신경 결손이 나타난다고 기술. 진단은 신체검사·병력·혈액검사·방사선. 금속 이물이 있으면 외과적/내시경적 제거."
F-070-031,S-070,Frontiers in Veterinary Science,emergency,bird,아연(Zn) 중독,,,,,,,,,,,췌장·신장 손상,극심한 다뇨|다음|깃털 빠짐|청색증|토출|설사|식욕부진,,,,Heavy Metals 절,2026-08-01,,ohb,"원문은 납과 아연이 조류에서 가장 흔한 중금속이라고 명시하고, 납은 암녹색 분변·혈색소뇨· 중증 신경 결손·빈혈, 아연은 극심한 다뇨다음·췌장신장 손상·깃털 손실 청색증으로 감별."
F-070-032,S-070,Frontiers in Veterinary Science,emergency,bird,중금속(수은·카드뮴·구리·비소),,,,,,,,,,,위장관·신경·신장 손상,토출|설사|식욕부진|쇠약|진전|경련|지남력 상실|다뇨|다음,,,,Heavy Metals 절,2026-08-01,,ohb,원문은 납·아연보다 드물다(less common)고만 기술하고 금속별 구분은 하지 않음. 금속별 상세는 S-094 참조.
